Constituent,Model,AICc,Key,varcomp,proportion,bias,std.bias,MSPE,RMSPE,std.MSPE,RAV,cor2,cover.80,cover.90,cover.95
NPOC..mg.C.L.,tailup_euclid,22.98666461546282,NPOC..mg.C.L.__avg__tailup_euclid,euclid_de,0.5061113353579136,-0.01317116766895395,-0.01890976510701847,0.0681672487530202,0.2610885841108726,1.0522903246472726,0.24878898006059647,0.435616032691473,0.8260869565217391,0.8695652173913043,0.9130434782608695
NPOC..mg.C.L.,tailup_euclid,22.98666461546282,NPOC..mg.C.L.__avg__tailup_euclid,nugget,1.792094561299937e-5,-0.01317116766895395,-0.01890976510701847,0.0681672487530202,0.2610885841108726,1.0522903246472726,0.24878898006059647,0.435616032691473,0.8260869565217391,0.8695652173913043,0.9130434782608695
TDN..mg.N.L.,none,40.21812263499139,TDN..mg.N.L.__avg__none,Covariates (PR-sq),0.1521259629785655,-0.002342871439322146,-0.0024261463039349286,0.26034759420680426,0.5102426816788304,0.9738449148414126,0.5245442791435919,0.060756744915886667,0.8695652173913043,0.9130434782608695,0.9130434782608695
TDN..mg.N.L.,none,40.21812263499139,TDN..mg.N.L.__avg__none,tailup_de,0,-0.002342871439322146,-0.0024261463039349286,0.26034759420680426,0.5102426816788304,0.9738449148414126,0.5245442791435919,0.060756744915886667,0.8695652173913043,0.9130434782608695,0.9130434782608695
TDN..mg.N.L.,none,40.21812263499139,TDN..mg.N.L.__avg__none,taildown_de,0,-0.002342871439322146,-0.0024261463039349286,0.26034759420680426,0.5102426816788304,0.9738449148414126,0.5245442791435919,0.060756744915886667,0.8695652173913043,0.9130434782608695,0.9130434782608695
TDN..mg.N.L.,none,40.21812263499139,TDN..mg.N.L.__avg__none,euclid_de,0,-0.002342871439322146,-0.0024261463039349286,0.26034759420680426,0.5102426816788304,0.9738449148414126,0.5245442791435919,0.060756744915886667,0.8695652173913043,0.9130434782608695,0.9130434782608695
TDN..mg.N.L.,none,40.21812263499139,TDN..mg.N.L.__avg__none,nugget,0.8478740370214345,-0.002342871439322146,-0.0024261463039349286,0.26034759420680426,0.5102426816788304,0.9738449148414126,0.5245442791435919,0.060756744915886667,0.8695652173913043,0.9130434782608695,0.9130434782608695
TDN..mg.N.L.,tailup,40.535663192840474,TDN..mg.N.L.__avg__tailup,Covariates (PR-sq),0.10236617504963907,-0.020834763566267893,-0.02562470264107944,0.15743853221673715,0.39678524697465395,0.8803179170134021,0.45489519500409914,0.41803641152992915,0.8695652173913043,0.9565217391304348,1
TDN..mg.N.L.,tailup,40.535663192840474,TDN..mg.N.L.__avg__tailup,tailup_de,0.8812462105346536,-0.020834763566267893,-0.02562470264107944,0.15743853221673715,0.39678524697465395,0.8803179170134021,0.45489519500409914,0.41803641152992915,0.8695652173913043,0.9565217391304348,1
TDN..mg.N.L.,tailup,40.535663192840474,TDN..mg.N.L.__avg__tailup,taildown_de,0,-0.020834763566267893,-0.02562470264107944,0.15743853221673715,0.39678524697465395,0.8803179170134021,0.45489519500409914,0.41803641152992915,0.8695652173913043,0.9565217391304348,1
TDN..mg.N.L.,tailup,40.535663192840474,TDN..mg.N.L.__avg__tailup,euclid_de,0,-0.020834763566267893,-0.02562470264107944,0.15743853221673715,0.39678524697465395,0.8803179170134021,0.45489519500409914,0.41803641152992915,0.8695652173913043,0.9565217391304348,1
TDN..mg.N.L.,tailup,40.535663192840474,TDN..mg.N.L.__avg__tailup,nugget,0.01638761441570745,-0.020834763566267893,-0.02562470264107944,0.15743853221673715,0.39678524697465395,0.8803179170134021,0.45489519500409914,0.41803641152992915,0.8695652173913043,0.9565217391304348,1
TDN..mg.N.L.,euclid_only,43.03930440439495,TDN..mg.N.L.__avg__euclid_only,Covariates (PR-sq),0.03282843834455729,6.979497322631423e-4,6.682096780347556e-4,0.23039543061718,0.4799952402026295,0.9798284314527692,0.49033328039362517,0.16260176878673402,0.782608695652174,0.9130434782608695,0.9130434782608695
TDN..mg.N.L.,euclid_only,43.03930440439495,TDN..mg.N.L.__avg__euclid_only,tailup_de,0,6.979497322631423e-4,6.682096780347556e-4,0.23039543061718,0.4799952402026295,0.9798284314527692,0.49033328039362517,0.16260176878673402,0.782608695652174,0.9130434782608695,0.9130434782608695
